,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0, ROA(C) before interest and depreciation before interest, ROA(A) before interest and % after tax, ROA(B) before interest and depreciation after tax, Operating Gross Margin, Realized Sales Gross Margin, Operating Profit Rate, Pre-tax net Interest Rate, After-tax net Interest Rate, Non-industry income and expenditure/revenue, Continuous interest rate (after tax), Operating Expense Rate, Research and development expense rate, Cash flow rate, Interest-bearing debt interest rate, Tax rate (A), Net Value Per Share (B), Net Value Per Share (A), Net Value Per Share (C), Persistent EPS in the Last Four Seasons, Cash Flow Per Share, Revenue Per Share (Yuan ¥), Operating Profit Per Share (Yuan ¥), Per Share Net profit before tax (Yuan ¥), Realized Sales Gross Profit Growth Rate, Operating Profit Growth Rate, After-tax Net Profit Growth Rate, Regular Net Profit Growth Rate, Continuous Net Profit Growth Rate, Total Asset Growth Rate, Net Value Growth Rate, Total Asset Return Growth Rate Ratio, Cash Reinvestment %, Current Ratio, Quick Ratio, Interest Expense Ratio, Total debt/Total net worth, Debt ratio %, Net worth/Assets, Long-term fund suitability ratio (A), Borrowing dependency, Contingent liabilities/Net worth, Operating profit/Paid-in capital, Net profit before tax/Paid-in capital, Inventory and accounts receivable/Net value, Total Asset Turnover, Accounts Receivable Turnover, Average Collection Days, Inventory Turnover Rate (times), Fixed Assets Turnover Frequency, Net Worth Turnover Rate (times), Revenue per person, Operating profit per person, Allocation rate per person, Working Capital to Total Assets, Quick Assets/Total Assets, Current Assets/Total Assets, Cash/Total Assets, Quick Assets/Current Liability, Cash/Current Liability, Current Liability to Assets, Operating Funds to Liability, Inventory/Working Capital, Inventory/Current Liability, Current Liabilities/Liability, Working Capital/Equity, Current Liabilities/Equity, Long-term Liability to Current Assets, Retained Earnings to Total Assets, Total income/Total expense, Total expense/Assets, Current Asset Turnover Rate, Quick Asset Turnover Rate, Working capitcal Turnover Rate, Cash Turnover Rate, Cash Flow to Sales, Fixed Assets to Assets, Current Liability to Liability, Current Liability to Equity, Equity to Long-term Liability, Cash Flow to Total Assets, Cash Flow to Liability, CFO to Assets, Cash Flow to Equity, Current Liability to Current Assets, Liability-Assets Flag, Net Income to Total Assets, Total assets to GNP price, No-credit Interval, Gross Profit to Sales, Net Income to Stockholder's Equity, Liability to Equity, Degree of Financial Leverage (DFL), Interest Coverage Ratio (Interest expense to EBIT), Net Income Flag, Equity to Liability,Bankrupt?
64,676,597,1935,1043,0.478574562472578,0.545246402093328,0.531880721666042,0.604815578200897,0.604815578200897,0.998994970229257,0.797395270388514,0.809337701714751,0.303480053434795,0.781582185049731,0.0001536809004012,4110000000.0,0.459676404720566,0.0004390439043904,0.0,0.153301588639332,0.153301588639332,0.153301588639332,0.215562068639501,0.316120817712386,0.0137634798917071,0.097386206334989,0.170671085335543,0.0221325412288947,0.849691109413339,0.689827965723564,0.689827965723564,0.217635401842095,6500000000.0,0.0004535458954258,0.264329284876176,0.373356059759323,0.0095500482057778,0.0041547773076793,0.632618731250257,0.0107214182146472,0.1598996281404,0.8401003718596,0.0051248437122889,0.378701493906053,0.0053658477137564,0.0973911769016561,0.169700625895483,0.404920534335089,0.0944527736131934,0.0008541892810404,0.0074050986905305,5060000000.0,9910000000.0,0.0312903225806452,0.0150140269964602,0.393659121231994,0.0194915309187074,0.793731719886756,0.200408044321257,0.423814864749172,0.0167187881451353,0.0043869483794369,0.0010612331371192,0.0833032833914456,0.33808690726758,0.277709926948816,0.0136806893389756,0.490232132995278,0.735789736023161,0.330953843185477,0.0180963872932731,0.906751270940868,0.0022700387310404,0.0202921745693875,0.0001766274914342,8300000000.0,0.59396281569257,1930000000.0,0.671570841339429,0.490538275983048,0.490232132995278,0.330953843185477,0.126684704529192,0.641297738656487,0.459013848064652,0.551341404648844,0.314236138276695,0.030533284976205,0,0.800708692751331,0.0008056034502042,0.623572926936075,0.604816551717987,0.84051909374752,0.282554481558327,0.0291616542686768,0.568643566266701,1,0.0225269778069732,0
13,646,956,3378,5881,0.52254667771657,0.583678587003925,0.565554901225976,0.603554389656813,0.603554389656813,0.999060716600785,0.79749363045914,0.809387437101661,0.303514616379113,0.781648290479892,6780000000.0,1020000000.0,0.462637242813887,0.0004890489048904,0.250025306205081,0.183304538367536,0.183304538367536,0.183304538367536,0.236267372600927,0.32128457239867,0.0583662295627448,0.122465597264066,0.193793778715071,0.0221030052990366,0.848049850983767,0.689471506206216,0.689470900276973,0.217599862109821,7140000000.0,0.0004627041536718,0.264121811160066,0.373849707536977,0.0104966911179684,0.0098254868762687,0.631132450240408,0.0099481118740823,0.154336850379418,0.845663149620582,0.0059785672022627,0.37878984439131,0.0053658477137564,0.122420896640448,0.192866299675741,0.411453023285724,0.208395802098951,0.0004788329461414,0.0132099719490899,0.0003190919598188,0.0008896413519825,0.0556451612903226,0.0996048940264089,0.425171298704236,0.014218620986075,0.849267829233982,0.810013672106685,0.847364577137631,0.0738199155676379,0.0097329985711106,0.0025900121736017,0.151095893222468,0.344157782472138,0.277073946896502,0.0023274376294248,0.932282142813886,0.740424314675195,0.334495994757978,0.0011216103193631,0.940241826978867,0.0024805375615615,0.0180307518820331,0.0001635594224779,0.0001617439082659,0.593966340820814,4010000000.0,0.671580409535513,0.114802805964753,0.932282142813886,0.334495994757978,0.112794322627154,0.662272610271714,0.462472246391064,0.582083666299569,0.31832881791913,0.0278295120506485,0,0.82240400638661,0.0012045820086718,0.62429978375469,0.603549930321356,0.842597293630024,0.281994064642908,0.0269275599963289,0.565734441206371,1,0.0234692341659893,0
85,25,784,1428,3430,0.548481450787306,0.581988661142608,0.609186787301247,0.617895905100967,0.617895905100967,0.99910046484649,0.797488511861934,0.80940891966407,0.303422529093902,0.7817340450825,0.0002581006543984,0.0002531499855088,0.474873136894727,0.0001240124012401,0.0,0.167797395811386,0.167797395811386,0.167797395811386,0.232296492389146,0.326978849826696,0.0236701604731007,0.110577314550932,0.179182044136477,0.0222713711613741,0.848258602172396,0.689859098945129,0.689859098945129,0.217656005595381,7730000000.0,0.0004795483616175,0.265800250211748,0.395635408516821,0.0165347378011301,0.0126577224583805,0.630639991232997,0.0035409770287892,0.0824439943162923,0.917556005683708,0.0056731455380809,0.370421152224531,0.0053658477137564,0.110606282671357,0.178199230827238,0.399893893944854,0.178410794602699,0.0010895478477879,0.0058057271675412,0.000148654817209,0.000340423986728,0.0354838709677419,0.0250018359943011,0.403575224440877,0.0084240194860018,0.86049638959896,0.551728110582728,0.631285711636582,0.27848383854826,0.0139623827609085,0.0203887628873347,0.0721597306053978,0.373756622519043,0.277102949599441,0.0069916814065065,0.814620916789008,0.738228077966415,0.328822966547503,0.0018903934799286,0.93196632701637,0.0023113231388013,0.0583875474397321,0.0001455602754773,0.0001314526642166,0.593983993946802,0.0001818766327053,0.671623614380146,0.225104846478896,0.814620916789008,0.328822966547503,0.112494678092296,0.744585425496046,0.489993652273098,0.654938555399071,0.327741356374194,0.0177421156234038,0,0.823767000139057,0.000794743564592,0.623947497510902,0.617892368553645,0.841831657011982,0.277346885168998,0.0267998041037268,0.565199293769954,1,0.0465474752979266,0
143,588,330,3287,6336,0.489055720762443,0.559474487570868,0.543819262273141,0.598242984188299,0.598242984188299,0.998978909164859,0.7974048158806,0.809330020071223,0.30353056850726,0.781589342962551,6440000000.0,1950000000.0,0.46121805356349,0.0003620362036203,0.0044538920943415,0.192280139901395,0.192280139901395,0.192280139901395,0.232201947622199,0.316722076819693,0.159263124461182,0.108867356078495,0.184153046621978,0.0220501598472197,0.847966938705522,0.689283495018338,0.689283495018338,0.217579998352828,6810000000.0,0.0004694667912322,0.263678112688533,0.3732629186692,0.0095974739548394,0.0065690397972768,0.631263612827222,0.0152117017299082,0.185234452943133,0.814765547056867,0.0060808471695631,0.378476703430907,0.0053658477137564,0.108823098343837,0.1832063946912,0.41355504854486,0.379310344827586,0.0011909955058687,0.0053087521401093,0.0003477529142936,0.0021741745285695,0.120806451612903,0.099781149479312,0.398034870310486,0.0059136772610584,0.841789134734313,0.771885974816329,0.894762639900437,0.218092009542757,0.0080310531080564,0.0066461066418934,0.17403390498864,0.340198861533079,0.277208153507544,0.004399311304913,0.897966348808377,0.741936555487745,0.3383870125695,0.0016839887075578,0.938681031386109,0.0023050386859829,0.0321672357007656,8660000000.0,7850000000.0,0.593940342746779,6380000000.0,0.671572619559791,0.088362538065449,0.897966348808377,0.3383870125695,0.114690780495991,0.644354683157649,0.459471709616434,0.561899787239637,0.314919540705233,0.0303845632701746,0,0.810089281757247,0.0013338133176524,0.623931826599953,0.598242233315423,0.841781858004416,0.285810778578116,0.02702453509238,0.566069894442874,1,0.0189295749852988,0
44,240,766,2074,4164,0.487983230146736,0.55745747928478,0.541891964237914,0.596484527018262,0.596484527018262,0.99897186078408,0.797408551073155,0.80933275421553,0.303551596312545,0.781591588582259,4320000000.0,1660000000.0,0.46107714115565,0.0004610461046104,0.0322907176839761,0.183768067085247,0.183768067085247,0.183768067085247,0.227947433109577,0.316085449529603,0.11146906241965,0.101131829655566,0.181366272501318,0.0221043643626898,0.848018653003928,0.689511555243781,0.689511555243781,0.217608546281563,0.0001034941994724,0.0004674205318966,0.264119479994716,0.369378935211058,0.0077977915825535,0.0077661895950901,0.630698894535691,0.01485878952024,0.183571666112404,0.816428333887596,0.0097948224367765,0.370462531565727,0.0059654382373013,0.101087823863729,0.180431340019606,0.407558448761627,0.361319340329835,0.0012782404918182,0.004944133004863,0.0018757639338574,0.0075574125053616,0.0982258064516129,0.19610181689996,0.399357771194681,0.0034567658229142,0.801100291536016,0.813374909554053,0.797755979069608,0.0285291332370055,0.0077495636091226,0.0007970928440282,0.189862954656016,0.339737922657849,0.277025045314013,0.0004811197618836,0.98965727617133,0.737390156539669,0.339303558379939,0.0,0.935847944631873,0.00237739394989,0.0149221245364714,9640000000.0,0.0001043825768531,0.59393210298559,1030000000.0,0.671568591110586,0.0213914817636081,0.98965727617133,0.339303558379939,0.110933233663468,0.629595107310853,0.45741287908934,0.559198655789719,0.311309424250718,0.0372026796658771,0,0.808829554697445,0.0808284529573517,0.624084852157351,0.596479947447614,0.841603855788463,0.285554844872742,0.0268175028507883,0.565280964035159,1,0.0191343004998751,0
291,295,9,1433,423,0.488178228440501,0.535433929350196,0.540285882541892,0.597392582770003,0.597392582770003,0.998963079194913,0.797386416598753,0.809308146916771,0.303531535302906,0.781568570980249,6670000000.0,0.0,0.45975524856781,0.0002600260026002,0.779228666869116,0.167755256837049,0.167755256837049,0.167755256837049,0.215183889571712,0.314493881304379,0.0421374230530726,0.0956762478625519,0.170897039993975,0.0224075777849415,0.848160761449047,0.68970657789861,0.68970657789861,0.217629790480071,6710000000.0,0.000445660310669,0.264647100418833,0.37130695577661,0.0098221222398682,0.0035577620098641,0.634400556156765,0.009370867872222,0.149892674668198,0.850107325331802,0.0053906659546557,0.378367104094765,0.0053658477137564,0.0956649893334636,0.16991931226906,0.410701438728442,0.206896551724138,0.0012843273513031,0.0049219313713351,650000000.0,0.0004032132998356,0.0535483870967742,0.0162008137126742,0.392064856063861,0.0047797181357611,0.824356049959313,0.308728927420941,0.696096826238259,0.0127786680474017,0.0041956565982136,0.000510750536051,0.132576475860188,0.336525455849178,0.277718213515246,0.0148761646463956,0.84038194263984,0.738086691630506,0.333257793706481,0.0035351195295881,0.921462375343682,0.0022344519696284,0.0175657275802251,0.0001294740295938,5550000000.0,0.593952623667561,682000000.0,0.67156888468396,0.241252166442648,0.84038194263984,0.333257793706481,0.115615439098903,0.634654641647172,0.457867068842761,0.544569789405517,0.313005109085176,0.0297050306221817,0,0.796407764059581,0.0005094779149615,0.623041795549447,0.597393019537618,0.84008354083944,0.281575429453801,0.0283708259192289,0.568177522729972,1,0.0242730642417685,0
214,197,1298,2822,277,0.473309608540925,0.525948539031836,0.525135178542748,0.596376425143055,0.596376425143055,0.998948982433355,0.797367187274116,0.809291611853583,0.303527426421413,0.781547798997948,6440000000.0,628000000.0,0.465182053798344,0.0007780778077807,0.0,0.173401879398255,0.173401879398255,0.173401879398255,0.212158457029403,0.321850463323194,0.0306426486380205,0.0935591564204869,0.168486856970701,0.0220029402868045,0.847890402484997,0.68899963159502,0.68899963159502,0.217547202911739,6840000000.0,0.0004358532384873,0.263598076011532,0.381887783614619,0.0112168136760884,0.009961484091445,0.627953726661279,0.0048650817534356,0.102639296187683,0.897360703812317,0.0052507609749144,0.372267565530338,0.0053658477137564,0.0935316820557917,0.167528843978584,0.400984428400518,0.176911544227886,0.000856218234202,0.0073948517827484,0.0002638718541975,0.0002413227817027,0.0369354838709677,0.017161405930996,0.391273376902377,0.0087474189989523,0.821327723985479,0.506439211064341,0.557508573483925,0.137498619971814,0.0098788146485314,0.00778766979301,0.0934172779235424,0.350424210994362,0.277114899986667,0.0038085600899041,0.855008477496348,0.736400804688305,0.329957865933389,0.0006500734143983,0.930283175984077,0.0021805622409566,0.0147727310182652,0.0001219709491571,0.0001154396122224,0.59395767518015,8660000000.0,0.671600901510506,0.352937038425394,0.855008477496348,0.329957865933389,0.11145728848784,0.701665412390079,0.47367268123741,0.597455388716389,0.32296677522769,0.0260717186207994,0,0.791671404173192,0.0010084047532779,0.624878339364064,0.596371611136754,0.839736412358958,0.278307459806062,0.0261375751077526,0.556990019426241,1,0.0369274160051899,0
50,622,655,775,6396,0.447423585043631,0.497873964238988,0.492478184056962,0.598754666397613,0.598754666397613,0.998927606196567,0.797336475690883,0.809262187252951,0.303518483561694,0.781524781395939,0.0001239623214673,0.0,0.458961777509373,0.0007140714071407,0.0,0.161139437866082,0.161139437866082,0.161139437866082,0.205918502410892,0.313680413100375,0.048520047794062,0.087777868251771,0.162310762973563,0.0220867597474613,0.847924223824377,0.688491805182092,0.688491805182092,0.217385495470707,6030000000.0,0.0004171624062632,0.263599630121765,0.364638053723781,0.0098695479889298,0.0050381353658886,0.630128696867166,0.0079893123227459,0.138011306950449,0.861988693049551,0.0088665719450721,0.373428423804976,0.0053658477137564,0.0877261549986158,0.161337757333534,0.409412625280839,0.292353823088456,0.0010915768009495,0.0057912107148499,0.0001230510312115,0.0040381849803424,0.0661290322580645,0.0552237709854149,0.385868704913955,0.0016779679733953,0.83237275959942,0.472304491584115,0.76656558877306,0.058335330638843,0.005877622315935,0.0021291695102757,0.145226883864346,0.333378694061608,0.27750100036513,0.0106581054023954,1.0,0.738248633119147,0.333355830749231,0.0,0.921034582852458,0.0021484232261626,0.045745317401629,9290000000.0,5750000000.0,0.593943186903461,2110000000.0,0.671570030928989,0.0366027704837167,1.0,0.333355830749231,0.110933233663468,0.634834967587027,0.457783073978238,0.532013663727519,0.313152445430129,0.0295647571859412,0,0.774113384383842,0.0010883302790359,0.623728762386272,0.598750461258968,0.838145518017893,0.280573088148727,0.0266444673262682,0.56434620973979,1,0.0266618561016256,0
144,151,364,1812,2422,0.468190903329596,0.536633231574357,0.519995717115477,0.609586474293374,0.609586474293374,0.999105317829977,0.797460290407071,0.809375719340347,0.303362829462807,0.781650115045905,0.0001199150441806,0.0,0.461597175041729,0.0003260326032603,0.0874582447616156,0.196578315283806,0.196578315283806,0.196578315283806,0.219343859317387,0.319339322345618,0.0129316212169336,0.103900333849035,0.173759132334112,0.0220685230096035,0.848011876972108,0.689346742489767,0.689346742489767,0.217592053987501,6770000000.0,0.0004978399237274,0.263974947743043,0.377221414999441,0.0070364835055116,0.0001790422053008,0.636244366515527,0.0214410125935856,0.208090213743689,0.791909786256311,0.005523006999893,0.389823589803236,0.0067624549088427,0.103807383523051,0.172641580574617,0.426554380023124,0.0224887556221889,0.0038773294918486,0.0016309661553175,32500000.0,9910000000.0,0.017741935483871,0.141339247682975,0.460098143416024,0.183402960065589,0.782935906578631,0.0584871268148831,0.78410094773563,0.0140725285512366,0.0004206453326372,0.0003623929586462,0.206033824119709,0.341254657435849,0.280050797581418,0.0174314472284864,0.949191972029554,0.736384278766436,0.34431216117984,0.0013640988565533,0.936695886872672,0.002313765993915,0.0051916664244487,0.0014525925262933,0.0001127948767932,0.594065668455315,6770000000.0,0.671588776554546,0.117649850032062,0.949191972029554,0.34431216117984,0.114283372579901,0.647358735065543,0.459821476604136,0.568636702484991,0.315943543552684,0.041091484435463,0,0.798493292488677,0.0207058954095284,0.617829726818857,0.609587332234496,0.840434003162166,0.290328320622824,0.0272192182359475,0.566611054334984,1,0.0164183451888561,0
169,685,630,2652,560,0.523667917905718,0.569068905364152,0.569730713635634,0.603230084031191,0.603230084031191,0.999034025191606,0.797503314291691,0.80940826867733,0.303587367751419,0.78166962386712,8930000000.0,0.0,0.492772367747834,0.0003480348034803,0.12703714950906,0.163499220428975,0.163499220428975,0.163499220428975,0.220667486054647,0.322876140623895,0.0132946140931984,0.0997475775588307,0.175792724259999,0.0223654784178242,0.848500739434472,0.690682210540676,0.690682210540676,0.217798177797954,687000000.0,0.0004653243637967,0.264630782261386,0.383741291308073,0.0336616734425166,0.0233260177644803,0.630622525718826,0.0008444359332111,0.0249115699730931,0.975088430026907,0.0052878576242833,0.36963718146295,0.0053658477137564,0.0997280440340678,0.174851067038685,0.397964692942206,0.134932533733133,0.0010794030819798,0.0058561077974698,9940000000.0,0.000164916509126,0.0251612903225806,0.0090330919612825,0.394145315574049,0.0077488212178228,0.849150472369984,0.316764972905915,0.434402806031616,0.120125168976012,0.0237233889703607,0.025652374281945,0.0244255552501924,0.418872818796228,0.277156908239052,0.0259955176378381,0.827342059536301,0.736383020102282,0.326881933951212,0.0,0.92051216756164,0.0024956569145015,0.0140594553707728,0.0001253012755518,9370000000.0,0.593993266118905,9910000000.0,0.671574686346311,0.453452183716626,0.827342059536301,0.326881933951212,0.110933233663468,0.646674241483741,0.462626207349996,0.636645719971904,0.314949310841925,0.0086424994059116,0,0.817822709261764,0.0007562166026232,0.625509975580095,0.603225324609303,0.841151995041716,0.275391729890834,0.026793892330261,0.565171406176377,1,0.146488353956556,0
220,52,1427,3246,4739,0.528104129088871,0.586676842564326,0.580652069168585,0.610537770795197,0.610537770795197,0.999075968834602,0.797511199698197,0.809430272029131,0.303513407884557,0.781697413411009,0.0001645507308284,5540000000.0,0.459669694605907,0.0005290529052905,0.0,0.178500695293077,0.178500695293077,0.178500695293077,0.229649238914626,0.312513263068544,0.0256363718862017,0.108948782672421,0.186337274986819,0.023513586946516,0.848272895364517,0.689924827841075,0.689924827841075,0.217653772333026,0.0001437781558178,0.0008658921059357,0.266566426556636,0.369332364665996,0.0114152529945304,0.0097156909594291,0.631093067218257,0.007595363809628,0.134292710947184,0.865707289052816,0.0060153301486388,0.374438303402277,0.0053658477137564,0.10896151904506,0.181064776412035,0.404727614234824,0.145427286356822,0.0005944832763535,0.0106354363688374,0.0001155991830481,0.0004508726579775,0.0404838709677419,0.0110629672605496,0.39618054770358,0.0030988348419195,0.85766439327537,0.768359905276267,0.83018475455043,0.354180662509376,0.0102365335885267,0.0137600499227342,0.136407533190853,0.335680907573841,0.277095274438617,0.0033980303521057,0.964206577602367,0.740015810615366,0.332766008544999,0.0005779456781018,0.920097166626529,0.0023965883744404,0.0226406698388683,0.0003055947116294,0.0002883294870915,0.594017531327532,0.0003519898590877,0.671665118443382,0.122960163249297,0.964206577602367,0.332766008544999,0.111757779034692,0.763763344685787,0.482138274389521,0.542904666222183,0.335189866162342,0.0256245843883462,0,0.81803755527211,0.0009040808666679,0.624267615224041,0.610533808208326,0.841913611355209,0.280287449728755,0.0269569503540916,0.565841727694905,1,0.0274989877080492,0
167,653,222,2114,4473,0.458489738214791,0.520497165285652,0.509342041865196,0.597997953271163,0.597846610645873,0.998919864532432,0.797318491430431,0.809257760543121,0.303503256530282,0.781512991892471,0.0001171397683269,6840000000.0,0.462155792087097,0.0003740374037403,0.0,0.174328936833677,0.174328936833677,0.174328936833677,0.207903942516782,0.319268585980052,0.0283134443486547,0.0898135330999104,0.163063945168336,0.0219920993837105,0.848127328319823,0.689624546620658,0.689624546620658,0.217619536719779,5540000000.0,0.0005225697164298,0.264570171962297,0.379000409820797,0.0104636178982281,0.0045322007718153,0.628015712113533,0.0085410226246819,0.142969434954802,0.857030565045198,0.0061162196868025,0.376300373756103,0.0053658477137564,0.0898106079111502,0.162664957393862,0.410480384446889,0.116941529235382,0.000507238290404,0.0124568242271056,4170000000.0,0.0005590518359822,0.0383870967741935,0.0203105033561976,0.389170303701861,0.004602587286579,0.836487000831363,0.411905001311513,0.739996394831926,0.0060445192185877,0.0056241423895449,0.0002418117767549,0.132456294751019,0.342688686324869,0.277525755994678,0.0128459775035944,0.879738535309304,0.738779771503543,0.332935199676209,0.0016311947138242,0.928078196666956,0.0021556788039651,0.0228679936885186,0.0002370912824928,0.0001322638572566,0.593987367696745,529000000.0,0.671554770898996,0.112882574939577,0.879738535309304,0.332935199676209,0.113126239638903,0.617042202076478,0.454665059018791,0.574020042116324,0.309900039238637,0.0279160626989402,0,0.786000051265299,0.0012691149629013,0.623674382357226,0.597993206912878,0.839149491322545,0.280973011398155,0.0263586771452092,0.561667649660677,1,0.0256174970126439,0
161,455,1536,2336,6159,0.486520742943499,0.547372437854339,0.535092885058087,0.602293201112729,0.602285994321048,0.998998667740486,0.797426950355002,0.809339784872318,0.303527909819236,0.781608711432534,0.0001095077597291,730000000.0,0.457497294985028,0.0004170417041704,0.255896345783986,0.191226665542961,0.191226665542961,0.191226665542961,0.224449276732533,0.310320435736012,0.0507282544580063,0.104226040224737,0.178428861941704,0.0220497015583134,0.847974255878772,0.689248293414715,0.689248293414715,0.217580323552993,5000000000.0,0.0004155653258061,0.263702201397145,0.354439104355277,0.0108561283740144,0.0071467160415577,0.63063896384981,0.0055152791836511,0.111255555219639,0.888744444780361,0.0064241719320132,0.37009347257668,0.0072456614994637,0.104059797742928,0.177430058065003,0.403642438670834,0.179910044977511,0.0006452071053939,0.00980202120256,0.0001910730298316,0.0010046290097217,0.0412903225806452,0.0584933096367669,0.399346464349517,0.0075953145170844,0.826857020094078,0.499118185099312,0.625738735047288,0.0240571588275478,0.0083914933642258,0.0011775513367454,0.108168899146031,0.329930730968587,0.277239909461861,0.0067156574306157,0.916981368706553,0.736973922106194,0.330756512037988,0.0,0.941126084913595,0.0022972045625191,0.0273648136032382,0.0001179700981373,9710000000.0,0.593954812783007,1310000000.0,0.671541879016215,0.103827938395793,0.916981368706553,0.330756512037988,0.110933233663468,0.57081537937192,0.442910705413551,0.525589468225815,0.303777471197413,0.0269247489858371,0,0.806722320101951,0.0010271119158525,0.623893337904659,0.602290451369174,0.840841212413045,0.278778960900944,0.0267973177192297,0.565187602556079,1,0.0338556572779221,0
41,159,195,398,6380,0.428947496709404,0.490242040994331,0.476792119492478,0.600368987734041,0.600376194525721,0.99891431826559,0.797316139642525,0.809248125939374,0.303510749196532,0.781501202389002,0.0001632787293954,370000000.0,0.461778348137524,0.0004020402040204,0.0,0.160844465045721,0.160844465045721,0.160844465045721,0.203176704169424,0.317924595034307,0.0398082187637068,0.086637895936813,0.160804398584017,0.0220341987508277,0.846875691719915,0.689161126165087,0.689161126165087,0.21756632335407,4830000000.0,0.0004142427435526,0.263652469869688,0.377389068961663,0.0160748328398351,0.01042686905714,0.630237599484939,0.0049763357316772,0.104181153067086,0.895818846932914,0.032324696571516,0.37305600973421,0.0053658477137564,0.0866025046004527,0.159784329990197,0.407881321984987,0.266866566716642,0.000760857435606,0.0083034109394279,0.0001480815981195,0.0172451226698924,0.0559677419354839,0.0309886462112422,0.387157685262658,0.000171099151707,0.909356650579125,0.718145562317998,0.93020648232731,0.140763389155476,0.0119798642862317,0.0068272762080817,0.10916857687826,0.341816838725725,0.277184023155193,0.0109217718098445,0.986910046042661,0.742056330999276,0.330629552960123,0.0,0.918732733338351,0.0021476641890274,0.0598902362479953,0.0001154033832988,9160000000.0,0.593970018152783,509000000.0,0.67156678856587,0.0066681192780852,0.986910046042661,0.330629552960123,0.110933233663468,0.623205910628957,0.454507521306629,0.568542967307429,0.311723170346106,0.0182486619907976,0,0.767098495563622,0.0002988215686405,0.623915088123182,0.600370090154913,0.837974119315272,0.27838803776311,0.0266868955282784,0.564606839201449,1,0.036347099938506,0
103,420,852,2523,6461,0.470530882854775,0.540122110771915,0.527116012634509,0.600606811859496,0.600606811859496,0.998972322972984,0.797387938343868,0.809321557243608,0.303514858078025,0.781574465731984,0.0001089295772595,3970000000.0,0.465571240448571,0.0001970197019701,0.0,0.188529771185369,0.188529771185369,0.188529771185369,0.216791150609814,0.328782627148617,0.0518777318995115,0.0980376190863936,0.171424267530316,0.022089936163674,0.847984478746223,0.689350926286919,0.689350926286919,0.217581621035282,5920000000.0,0.0004560662880221,0.263980387128859,0.394890279795835,0.0100498906399668,0.0074486548128665,0.631600252051342,0.0077111773771418,0.135411312996947,0.864588687003054,0.0059010924907622,0.373747156568243,0.0056278638978258,0.098026283648444,0.170439635019983,0.404627135015936,0.178410794602699,0.000777089060899,0.0081351908700051,0.0001482726711493,0.0006452925792866,0.0466129032258064,0.0411938369343302,0.393546052780353,0.0072305476122847,0.833354333645728,0.630957061818064,0.754744712077386,0.0300857687581362,0.0081459204182608,0.0011349384586828,0.140496804481367,0.353036547655421,0.277223606777664,0.0052703689203563,0.985420283389099,0.738221229773875,0.333010130474014,0.0,0.934235452218933,0.0022596407445217,0.0256914633232497,0.0001574905200313,0.0001353634506786,0.5939616224512,1770000000.0,0.671570462957939,0.130273953337011,0.985420283389099,0.333010130474014,0.110933233663468,0.638892621962713,0.458516777176916,0.61901447429062,0.313872542677779,0.0290435528542591,0,0.800412357646104,0.0021822506567182,0.623962828200559,0.600602171205835,0.840421583301683,0.280371585210114,0.0275516260365886,0.567267040707268,1,0.0272436768269611,0
232,206,546,2999,3233,0.622288304977331,0.705625817706062,0.688848439423952,0.622054223900604,0.622054223900604,0.999277252102093,0.797727425845015,0.80963116653699,0.303470143779431,0.781911729741914,0.0001478990757059,0.0001149446949627,0.50207090913666,0.0,0.0080979856260755,0.265475538325397,0.265475538325397,0.265475538325397,0.284296114210078,0.361887246233289,0.0451321142822572,0.16179464213012,0.24388039466747,0.0223968633063734,0.848289753096458,0.690048639383,0.690048639383,0.217667371009297,0.0003147395326774,0.0013285713052254,0.268471765702341,0.402835214783354,0.0435093806259575,0.0402233598299161,0.63061225188696,0.000966632925706,0.0281766786588868,0.971823321341113,0.0251911276939252,0.36963718146295,0.0053658477137564,0.161773087758725,0.22546565115753,0.394746678491954,0.193403298350825,0.003542552220182,0.0017855236810308,0.0004511234234325,0.0077775533501124,0.0325806451612903,0.0390905218630201,0.433176545080392,0.0010126717419044,0.926216897695937,0.753171426390899,0.741252434615468,0.388610457892214,0.0424895399723473,0.0631510270172154,0.0322476539872188,0.460576802911554,0.276990236829774,0.0029755449126426,0.981501472937521,0.739970975342077,0.32711955282468,0.0,0.952554915526397,0.0026814333912448,0.0241650366971667,0.0002453166611921,0.0002557789244672,0.59406797358914,0.0003508974178897,0.671643281897705,0.0125185222005801,0.981501472937521,0.32711955282468,0.110933233663468,0.744635218405849,0.541190796707809,0.687377517623764,0.325096018254362,0.0066316782604341,0,0.859830122898409,0.0012225167808301,0.624672528933035,0.622055369185711,0.843326287532989,0.275480195456465,0.0267911566924924,0.565158395757604,1,0.131400388382459,0
